REGION,TECHNOLOGY,YEAR,VALUE
CR,TRSUVLPG,2034,1863.528
CR,TRSUVLPG,2035,1863.528
CR,TRSUVLPG,2036,1863.528
CR,TRSUVLPG,2037,1863.528
CR,TRSUVLPG,2038,1863.528
CR,TRSUVLPG,2039,1863.528
CR,TRSUVLPG,2040,1863.528
CR,TRSUVLPG,2041,1863.528
CR,TRSUVLPG,2042,1863.528
CR,TRSUVLPG,2043,1863.528
CR,TRSUVLPG,2044,1863.528
CR,TRSUVLPG,2045,1863.528
CR,TRSUVLPG,2046,1863.528
CR,TRSUVLPG,2047,1863.528
CR,TRSUVLPG,2048,1863.528
CR,TRSUVLPG,2049,1863.528
CR,TRSUVLPG,2050,1863.528
CR,TRSUVELE,2018,2663.8183
CR,TRSUVELE,2019,2545.1327
CR,TRSUVELE,2020,3235.2629
CR,TRSUVELE,2021,2664.0826
CR,TRSUVELE,2022,2187.941
CR,TRSUVELE,2023,2148.4032
CR,TRSUVELE,2024,2108.8601
CR,TRSUVELE,2025,2056.1413
CR,TRSUVELE,2026,2003.4171
CR,TRSUVELE,2027,1950.6929
CR,TRSUVELE,2028,1897.9741
CR,TRSUVELE,2029,1871.612
CR,TRSUVELE,2030,1845.2499
CR,TRSUVELE,2031,1840.8237
CR,TRSUVELE,2032,1836.3976
CR,TRSUVELE,2033,1831.966
CR,TRSUVELE,2034,1827.5399
CR,TRSUVELE,2035,1823.1083
CR,TRSUVELE,2036,1818.6822
CR,TRSUVELE,2037,1814.2506
CR,TRSUVELE,2038,1809.8244
CR,TRSUVELE,2039,1805.3929
CR,TRSUVELE,2040,1800.9667
CR,TRSUVELE,2041,1796.5352
CR,TRSUVELE,2042,1792.109
CR,TRSUVELE,2043,1787.6829
CR,TRSUVELE,2044,1783.2513
CR,TRSUVELE,2045,1778.8252
CR,TRSUVELE,2046,1774.3936
CR,TRSUVELE,2047,1769.9675
CR,TRSUVELE,2048,1765.5359
CR,TRSUVELE,2049,1761.1097
CR,TRSUVELE,2050,1756.6782
CR,TRSUVPHG,2018,1332.2259
CR,TRSUVPHG,2019,1332.2259
CR,TRSUVPHG,2020,1776.3012
CR,TRSUVPHG,2021,1537.9231
CR,TRSUVPHG,2022,1331.5351
CR,TRSUVPHG,2023,1331.5351
CR,TRSUVPHG,2024,1331.5351
CR,TRSUVPHG,2025,1331.5351
CR,TRSUVPHG,2026,1331.5351
CR,TRSUVPHG,2027,1331.5351
CR,TRSUVPHG,2028,1331.5351
CR,TRSUVPHG,2029,1331.5351
CR,TRSUVPHG,2030,1331.5351
CR,TRSUVPHG,2031,1331.5351
CR,TRSUVPHG,2032,1331.5351
CR,TRSUVPHG,2033,1331.5351
CR,TRSUVPHG,2034,1331.5351
CR,TRSUVPHG,2035,1331.5351
CR,TRSUVPHG,2036,1331.5351
CR,TRSUVPHG,2037,1331.5351
CR,TRSUVPHG,2038,1331.5351
CR,TRSUVPHG,2039,1331.5351
CR,TRSUVPHG,2040,1331.5351
CR,TRSUVPHG,2041,1331.5351
CR,TRSUVPHG,2042,1331.5351
CR,TRSUVPHG,2043,1331.5351
CR,TRSUVPHG,2044,1331.5351
CR,TRSUVPHG,2045,1331.5351
CR,TRSUVPHG,2046,1331.5351
CR,TRSUVPHG,2047,1331.5351
CR,TRSUVPHG,2048,1331.5351
CR,TRSUVPHG,2049,1331.5351
CR,TRSUVPHG,2050,1331.5351
CR,TRSUVPHD,2018,3162.4922
CR,TRSUVPHD,2019,3092.6029
CR,TRSUVPHD,2020,4029.0586
CR,TRSUVPHD,2021,3407.6821
CR,TRSUVPHD,2022,2880.5211
CR,TRSUVPHD,2023,2857.5431
CR,TRSUVPHD,2024,2833.646
CR,TRSUVPHD,2025,2803.315
CR,TRSUVPHD,2026,2772.0649
CR,TRSUVPHD,2027,2740.8149
CR,TRSUVPHD,2028,2709.5648
CR,TRSUVPHD,2029,2693.9398
CR,TRSUVPHD,2030,2678.3147
CR,TRSUVPHD,2031,2675.5574
CR,TRSUVPHD,2032,2672.8
CR,TRSUVPHD,2033,2670.9618
CR,TRSUVPHD,2034,2668.2044
CR,TRSUVPHD,2035,2665.4471
CR,TRSUVPHD,2036,2662.6897
CR,TRSUVPHD,2037,2659.9323
CR,TRSUVPHD,2038,2657.175
CR,TRSUVPHD,2039,2655.3367
CR,TRSUVPHD,2040,2652.5794
CR,TRSUVPHD,2041,2649.822
CR,TRSUVPHD,2042,2647.0647
CR,TRSUVPHD,2043,2644.3073
CR,TRSUVPHD,2044,2641.5499
CR,TRSUVPHD,2045,2639.7117
CR,TRSUVPHD,2046,2636.9543
CR,TRSUVPHD,2047,2634.197
CR,TRSUVPHD,2048,2631.4396
CR,TRSUVPHD,2049,2628.6823
CR,TRSUVPHD,2050,2625.9249
CR,TRSEDGSL,2018,711.0605
CR,TRSEDGSL,2019,711.0605
CR,TRSEDGSL,2020,948.0806
CR,TRSEDGSL,2021,820.849
CR,TRSEDGSL,2022,710.6918
CR,TRSEDGSL,2023,710.6918
CR,TRSEDGSL,2024,710.6918
CR,TRSEDGSL,2025,710.6918
CR,TRSEDGSL,2026,710.6918
CR,TRSEDGSL,2027,710.6918
CR,TRSEDGSL,2028,710.6918
CR,TRSEDGSL,2029,710.6918
CR,TRSEDGSL,2030,710.6918
CR,TRSEDGSL,2031,710.6918
CR,TRSEDGSL,2032,710.6918
CR,TRSEDGSL,2033,710.6918
CR,TRSEDGSL,2034,710.6918
CR,TRSEDGSL,2035,710.6918
CR,TRSEDGSL,2036,710.6918
CR,TRSEDGSL,2037,710.6918
CR,TRSEDGSL,2038,710.6918
CR,TRSEDGSL,2039,710.6918
CR,TRSEDGSL,2040,710.6918
CR,TRSEDGSL,2041,710.6918
CR,TRSEDGSL,2042,710.6918
CR,TRSEDGSL,2043,710.6918
CR,TRSEDGSL,2044,710.6918
CR,TRSEDGSL,2045,710.6918
CR,TRSEDGSL,2046,710.6918
CR,TRSEDGSL,2047,710.6918
CR,TRSEDGSL,2048,710.6918
CR,TRSEDGSL,2049,710.6918
CR,TRSEDGSL,2050,710.6918
CR,TRSEDELE,2018,1561.3492
CR,TRSEDELE,2019,1481.5046
CR,TRSEDELE,2020,1868.1007
CR,TRSEDELE,2021,1560.0494
CR,TRSEDELE,2022,1300.451
CR,TRSEDELE,2023,1260.2535
CR,TRSEDELE,2024,1220.6478
CR,TRSEDELE,2025,1190.5016
CR,TRSEDELE,2026,1160.3554
CR,TRSEDELE,2027,1130.2092
CR,TRSEDELE,2028,1100.6547
CR,TRSEDELE,2029,1070.5085
CR,TRSEDELE,2030,1040.3623
CR,TRSEDELE,2031,1037.9955
CR,TRSEDELE,2032,1035.6287
CR,TRSEDELE,2033,1032.6778
CR,TRSEDELE,2034,1030.311
CR,TRSEDELE,2035,1027.9443
CR,TRSEDELE,2036,1025.5775
CR,TRSEDELE,2037,1022.6266
CR,TRSEDELE,2038,1020.2598
CR,TRSEDELE,2039,1017.893
CR,TRSEDELE,2040,1015.5338
CR,TRSEDELE,2041,1013.167
CR,TRSEDELE,2042,1010.2086
CR,TRSEDELE,2043,1007.8493
CR,TRSEDELE,2044,1005.4825
CR,TRSEDELE,2045,1003.1158
CR,TRSEDELE,2046,1000.1648
CR,TRSEDELE,2047,997.7981
CR,TRSEDELE,2048,995.4313
CR,TRSEDELE,2049,993.072
CR,TRSEDELE,2050,990.1136
CR,TRSEDPHG,2018,1594.471
CR,TRSEDPHG,2019,1481.5046
CR,TRSEDPHG,2020,1868.1007
CR,TRSEDPHG,2021,1560.0494
CR,TRSEDPHG,2022,1300.451
CR,TRSEDPHG,2023,1260.2535
CR,TRSEDPHG,2024,1220.6478
CR,TRSEDPHG,2025,1190.5016
CR,TRSEDPHG,2026,1160.3554
CR,TRSEDPHG,2027,1130.2092
CR,TRSEDPHG,2028,1100.6547
CR,TRSEDPHG,2029,1070.5085
CR,TRSEDPHG,2030,1040.3623
CR,TRSEDPHG,2031,1037.9955
CR,TRSEDPHG,2032,1035.6287
CR,TRSEDPHG,2033,1032.6778
CR,TRSEDPHG,2034,1030.311
CR,TRSEDPHG,2035,1027.9443
CR,TRSEDPHG,2036,1025.5775
CR,TRSEDPHG,2037,1022.6266
CR,TRSEDPHG,2038,1020.2598
CR,TRSEDPHG,2039,1017.893
CR,TRSEDPHG,2040,1015.5338
CR,TRSEDPHG,2041,1013.167
CR,TRSEDPHG,2042,1010.2086
CR,TRSEDPHG,2043,1007.8493
CR,TRSEDPHG,2044,1005.4825
CR,TRSEDPHG,2045,1003.1158
CR,TRSEDPHG,2046,1000.1648
CR,TRSEDPHG,2047,997.7981
CR,TRSEDPHG,2048,995.4313
CR,TRSEDPHG,2049,993.072
CR,TRSEDPHG,2050,990.1136
CR,TRMOTGSL,2018,157.4279
CR,TRMOTGSL,2019,157.4279
CR,TRMOTGSL,2020,209.9039
CR,TRMOTGSL,2021,181.735
CR,TRMOTGSL,2022,157.3463
CR,TRMOTGSL,2023,157.3463
CR,TRMOTGSL,2024,157.3463
CR,TRMOTGSL,2025,157.3463
CR,TRMOTGSL,2026,157.3463
CR,TRMOTGSL,2027,157.3463
CR,TRMOTGSL,2028,157.3463
CR,TRMOTGSL,2029,157.3463
CR,TRMOTGSL,2030,157.3463
CR,TRMOTGSL,2031,157.3463
CR,TRMOTGSL,2032,157.3463
CR,TRMOTGSL,2033,157.3463
CR,TRMOTGSL,2034,157.3463
CR,TRMOTGSL,2035,157.3463
CR,TRMOTGSL,2036,157.3463
CR,TRMOTGSL,2037,157.3463
CR,TRMOTGSL,2038,157.3463
CR,TRMOTGSL,2039,157.3463
CR,TRMOTGSL,2040,157.3463
CR,TRMOTGSL,2041,157.3463
CR,TRMOTGSL,2042,157.3463
CR,TRMOTGSL,2043,157.3463
CR,TRMOTGSL,2044,157.3463
CR,TRMOTGSL,2045,157.3463
CR,TRMOTGSL,2046,157.3463
CR,TRMOTGSL,2047,157.3463
CR,TRMOTGSL,2048,157.3463
CR,TRMOTGSL,2049,157.3463
CR,TRMOTGSL,2050,157.3463
CR,TRMOTELE,2018,101.2876
CR,TRMOTELE,2019,101.2876
CR,TRMOTELE,2020,135.0501
CR,TRMOTELE,2021,116.9265
CR,TRMOTELE,2022,101.235
CR,TRMOTELE,2023,101.235
CR,TRMOTELE,2024,101.235
CR,TRMOTELE,2025,101.235
CR,TRMOTELE,2026,101.235
CR,TRMOTELE,2027,101.235
CR,TRMOTELE,2028,101.235
CR,TRMOTELE,2029,101.235
CR,TRMOTELE,2030,101.235
CR,TRMOTELE,2031,101.235
CR,TRMOTELE,2032,101.235
CR,TRMOTELE,2033,101.235
CR,TRMOTELE,2034,101.235
CR,TRMOTELE,2035,101.235
CR,TRMOTELE,2036,101.235
CR,TRMOTELE,2037,101.235
CR,TRMOTELE,2038,101.235
CR,TRMOTELE,2039,101.235
CR,TRMOTELE,2040,101.235
CR,TRMOTELE,2041,101.235
CR,TRMOTELE,2042,101.235
CR,TRMOTELE,2043,101.235
CR,TRMOTELE,2044,101.235
CR,TRMOTELE,2045,101.235
CR,TRMOTELE,2046,101.235
CR,TRMOTELE,2047,101.235
CR,TRMOTELE,2048,101.235
CR,TRMOTELE,2049,101.235
CR,TRMOTELE,2050,101.235
CR,TRBUSDSL,2018,1628.2624
CR,TRBUSDSL,2019,1628.2624
CR,TRBUSDSL,2020,2171.0165
CR,TRBUSDSL,2021,1879.668
CR,TRBUSDSL,2022,1627.4182
CR,TRBUSDSL,2023,1627.4182
CR,TRBUSDSL,2024,1627.4182
CR,TRBUSDSL,2025,1627.4182
CR,TRBUSDSL,2026,1627.4182
CR,TRBUSDSL,2027,1627.4182
CR,TRBUSDSL,2028,1627.4182
CR,TRBUSDSL,2029,1627.4182
CR,TRBUSDSL,2030,1627.4182
CR,TRBUSDSL,2031,1627.4182
CR,TRBUSDSL,2032,1627.4182
CR,TRBUSDSL,2033,1627.4182
CR,TRBUSDSL,2034,1627.4182
CR,TRBUSDSL,2035,1627.4182
CR,TRBUSDSL,2036,1627.4182
CR,TRBUSDSL,2037,1627.4182
CR,TRBUSDSL,2038,1627.4182
CR,TRBUSDSL,2039,1627.4182
CR,TRBUSDSL,2040,1627.4182
CR,TRBUSDSL,2041,1627.4182
CR,TRBUSDSL,2042,1627.4182
CR,TRBUSDSL,2043,1627.4182
CR,TRBUSDSL,2044,1627.4182
CR,TRBUSDSL,2045,1627.4182
CR,TRBUSDSL,2046,1627.4182
CR,TRBUSDSL,2047,1627.4182
CR,TRBUSDSL,2048,1627.4182
CR,TRBUSDSL,2049,1627.4182
CR,TRBUSDSL,2050,1627.4182
CR,TRBUSLPG,2018,1798.8012
CR,TRBUSLPG,2019,1798.8012
CR,TRBUSLPG,2020,2398.4016
CR,TRBUSLPG,2021,2076.5382
CR,TRBUSLPG,2022,1797.8686
CR,TRBUSLPG,2023,1797.8686
CR,TRBUSLPG,2024,1797.8686
CR,TRBUSLPG,2025,1797.8686
CR,TRBUSLPG,2026,1797.8686
CR,TRBUSLPG,2027,1797.8686
CR,TRBUSLPG,2028,1797.8686
CR,TRBUSLPG,2029,1797.8686
CR,TRBUSLPG,2030,1797.8686
CR,TRBUSLPG,2031,1797.8686
CR,TRBUSLPG,2032,1797.8686
CR,TRBUSLPG,2033,1797.8686
CR,TRBUSLPG,2034,1797.8686
CR,TRBUSLPG,2035,1797.8686
CR,TRBUSLPG,2036,1797.8686
CR,TRBUSLPG,2037,1797.8686
CR,TRBUSLPG,2038,1797.8686
CR,TRBUSLPG,2039,1797.8686
CR,TRBUSLPG,2040,1797.8686
CR,TRBUSLPG,2041,1797.8686
CR,TRBUSLPG,2042,1797.8686
CR,TRBUSLPG,2043,1797.8686
CR,TRBUSLPG,2044,1797.8686
CR,TRBUSLPG,2045,1797.8686
CR,TRBUSLPG,2046,1797.8686
CR,TRBUSLPG,2047,1797.8686
CR,TRBUSLPG,2048,1797.8686
CR,TRBUSLPG,2049,1797.8686
CR,TRBUSLPG,2050,1797.8686
CR,TRBUSELE,2018,3121.9141
CR,TRBUSELE,2019,2982.9921
CR,TRBUSELE,2020,3791.4546
CR,TRBUSELE,2021,3122.2729
CR,TRBUSELE,2022,2564.4165
CR,TRBUSELE,2023,2517.9736
CR,TRBUSELE,2024,2471.5307
CR,TRBUSELE,2025,2409.7663
CR,TRBUSELE,2026,2348.002
CR,TRBUSELE,2027,2286.2377
CR,TRBUSELE,2028,2224.4733
CR,TRBUSELE,2029,2193.3518
CR,TRBUSELE,2030,2162.709
CR,TRBUSELE,2031,2157.4423
CR,TRBUSELE,2032,2152.1756
CR,TRBUSELE,2033,2146.9088
CR,TRBUSELE,2034,2141.6421
CR,TRBUSELE,2035,2136.8542
CR,TRBUSELE,2036,2131.5875
CR,TRBUSELE,2037,2126.3207
CR,TRBUSELE,2038,2121.054
CR,TRBUSELE,2039,2115.7873
CR,TRBUSELE,2040,2110.5206
CR,TRBUSELE,2041,2105.7326
CR,TRBUSELE,2042,2100.4659
CR,TRBUSELE,2043,2095.1992
CR,TRBUSELE,2044,2089.9324
CR,TRBUSELE,2045,2084.6657
CR,TRBUSELE,2046,2079.399
CR,TRBUSELE,2047,2074.6111
CR,TRBUSELE,2048,2069.3443
CR,TRBUSELE,2049,2064.0776
CR,TRBUSELE,2050,2058.8109
CR,TRBUSHYD,2018,6106.3433
CR,TRBUSHYD,2019,6068.499
CR,TRBUSHYD,2020,8040.2343
CR,TRBUSHYD,2021,6917.5543
CR,TRBUSHYD,2022,5951.3998
CR,TRBUSHYD,2023,5913.0964
CR,TRBUSHYD,2024,5875.2717
CR,TRBUSHYD,2025,5836.9683
CR,TRBUSHYD,2026,5799.1436
CR,TRBUSHYD,2027,5761.3189
CR,TRBUSHYD,2028,5723.0155
CR,TRBUSHYD,2029,5685.1908
CR,TRBUSHYD,2030,5647.3661
CR,TRBUSHYD,2031,5609.0627
CR,TRBUSHYD,2032,5571.238
CR,TRBUSHYD,2033,5533.4134
CR,TRBUSHYD,2034,5495.1099
CR,TRBUSHYD,2035,5457.2852
CR,TRBUSHYD,2036,5419.4606
CR,TRBUSHYD,2037,5381.1571
CR,TRBUSHYD,2038,5343.3324
CR,TRBUSHYD,2039,5305.5078
CR,TRBUSHYD,2040,5267.2043
CR,TRBUSHYD,2041,5229.3797
CR,TRBUSHYD,2042,5191.0762
CR,TRBUSHYD,2043,5153.2515
CR,TRBUSHYD,2044,5115.4269
CR,TRBUSHYD,2045,5077.1234
CR,TRBUSHYD,2046,5039.2987
CR,TRBUSHYD,2047,5001.4741
CR,TRBUSHYD,2048,4963.1706
CR,TRBUSHYD,2049,4925.346
CR,TRBUSHYD,2050,4887.5213
CR,TRBUSPHD,2018,2636.3097
CR,TRBUSPHD,2019,2518.9972
CR,TRBUSPHD,2020,3201.7033
CR,TRBUSPHD,2021,2636.6118
CR,TRBUSPHD,2022,2165.5291
CR,TRBUSPHD,2023,2126.3112
CR,TRBUSPHD,2024,2087.0932
CR,TRBUSPHD,2025,2034.9335
CR,TRBUSPHD,2026,1982.7785
CR,TRBUSPHD,2027,1930.6188
CR,TRBUSPHD,2028,1878.4638
CR,TRBUSPHD,2029,1852.1829
CR,TRBUSPHD,2030,1826.3041
CR,TRBUSPHD,2031,1821.8561
CR,TRBUSPHD,2032,1817.4129
CR,TRBUSPHD,2033,1812.9649
CR,TRBUSPHD,2034,1808.5169
CR,TRBUSPHD,2035,1804.4711
CR,TRBUSPHD,2036,1800.0231
CR,TRBUSPHD,2037,1795.5799
CR,TRBUSPHD,2038,1791.132
CR,TRBUSPHD,2039,1786.684
CR,TRBUSPHD,2040,1782.236
CR,TRBUSPHD,2041,1778.1902
CR,TRBUSPHD,2042,1773.7422
CR,TRBUSPHD,2043,1769.299
CR,TRBUSPHD,2044,1764.851
CR,TRBUSPHD,2045,1760.403
CR,TRBUSPHD,2046,1755.955
CR,TRBUSPHD,2047,1751.9092
CR,TRBUSPHD,2048,1747.466
CR,TRBUSPHD,2049,1743.018
CR,TRBUSPHD,2050,1738.57
CR,TRMBUSDSL,2018,601.4974
CR,TRMBUSDSL,2019,601.4974
CR,TRMBUSDSL,2020,801.9966
CR,TRMBUSDSL,2021,694.3693
CR,TRMBUSDSL,2022,601.1856
CR,TRMBUSDSL,2023,601.1856
CR,TRMBUSDSL,2024,601.1856
CR,TRMBUSDSL,2025,601.1856
CR,TRMBUSDSL,2026,601.1856
CR,TRMBUSDSL,2027,601.1856
CR,TRMBUSDSL,2028,601.1856
CR,TRMBUSDSL,2029,601.1856
CR,TRMBUSDSL,2030,601.1856
CR,TRMBUSDSL,2031,601.1856
CR,TRMBUSDSL,2032,601.1856
CR,TRMBUSDSL,2033,601.1856
CR,TRMBUSDSL,2034,601.1856
CR,TRMBUSDSL,2035,601.1856
CR,TRMBUSDSL,2036,601.1856
CR,TRMBUSDSL,2037,601.1856
CR,TRMBUSDSL,2038,601.1856
CR,TRMBUSDSL,2039,601.1856
CR,TRMBUSDSL,2040,601.1856
CR,TRMBUSDSL,2041,601.1856
CR,TRMBUSDSL,2042,601.1856
CR,TRMBUSDSL,2043,601.1856
CR,TRMBUSDSL,2044,601.1856
CR,TRMBUSDSL,2045,601.1856
CR,TRMBUSDSL,2046,601.1856
CR,TRMBUSDSL,2047,601.1856
CR,TRMBUSDSL,2048,601.1856
CR,TRMBUSDSL,2049,601.1856
CR,TRMBUSDSL,2050,601.1856
CR,TRMBUSLPG,2018,1233.9724
CR,TRMBUSLPG,2019,1233.9724
CR,TRMBUSLPG,2020,1645.2965
CR,TRMBUSLPG,2021,1424.4991
CR,TRMBUSLPG,2022,1233.3326
CR,TRMBUSLPG,2023,1233.3326
CR,TRMBUSLPG,2024,1233.3326
CR,TRMBUSLPG,2025,1233.3326
CR,TRMBUSLPG,2026,1233.3326
CR,TRMBUSLPG,2027,1233.3326
CR,TRMBUSLPG,2028,1233.3326
CR,TRMBUSLPG,2029,1233.3326
CR,TRMBUSLPG,2030,1233.3326
CR,TRMBUSLPG,2031,1233.3326
CR,TRMBUSLPG,2032,1233.3326
CR,TRMBUSLPG,2033,1233.3326
CR,TRMBUSLPG,2034,1233.3326
CR,TRMBUSLPG,2035,1233.3326
CR,TRMBUSLPG,2036,1233.3326
CR,TRMBUSLPG,2037,1233.3326
CR,TRMBUSLPG,2038,1233.3326
CR,TRMBUSLPG,2039,1233.3326
CR,TRMBUSLPG,2040,1233.3326
CR,TRMBUSLPG,2041,1233.3326
CR,TRMBUSLPG,2042,1233.3326
CR,TRMBUSLPG,2043,1233.3326
CR,TRMBUSLPG,2044,1233.3326
CR,TRMBUSLPG,2045,1233.3326
CR,TRMBUSLPG,2046,1233.3326
CR,TRMBUSLPG,2047,1233.3326
CR,TRMBUSLPG,2048,1233.3326
CR,TRMBUSLPG,2049,1233.3326
CR,TRMBUSLPG,2050,1233.3326
CR,TRMBUSELE,2018,841.8896
CR,TRMBUSELE,2019,804.4266
CR,TRMBUSELE,2020,1022.4447
CR,TRMBUSELE,2021,841.9861
CR,TRMBUSELE,2022,691.5487
CR,TRMBUSELE,2023,679.0247
CR,TRMBUSELE,2024,666.5006
CR,TRMBUSELE,2025,649.8437
CR,TRMBUSELE,2026,633.1884
CR,TRMBUSELE,2027,616.5315
CR,TRMBUSELE,2028,599.8761
CR,TRMBUSELE,2029,591.4834
CR,TRMBUSELE,2030,583.2192
CR,TRMBUSELE,2031,581.7988
CR,TRMBUSELE,2032,580.3799
CR,TRMBUSELE,2033,578.9594
CR,TRMBUSELE,2034,577.539
CR,TRMBUSELE,2035,576.247
CR,TRMBUSELE,2036,574.8265
CR,TRMBUSELE,2037,573.4076
CR,TRMBUSELE,2038,571.9872
CR,TRMBUSELE,2039,570.5668
CR,TRMBUSELE,2040,569.1463
CR,TRMBUSELE,2041,567.8543
CR,TRMBUSELE,2042,566.4339
CR,TRMBUSELE,2043,565.015
CR,TRMBUSELE,2044,563.5945
CR,TRMBUSELE,2045,562.1741
CR,TRMBUSELE,2046,560.7537
CR,TRMBUSELE,2047,559.4616
CR,TRMBUSELE,2048,558.0427
CR,TRMBUSELE,2049,556.6223
CR,TRMBUSELE,2050,555.2019
CR,TRMBUSHYD,2018,2858.2539
CR,TRMBUSHYD,2019,2840.41
CR,TRMBUSHYD,2020,3763.4214
CR,TRMBUSHYD,2021,3237.7744
CR,TRMBUSHYD,2022,2785.6481
CR,TRMBUSHYD,2023,2767.8134
CR,TRMBUSHYD,2024,2749.9787
CR,TRMBUSHYD,2025,2732.1441
CR,TRMBUSHYD,2026,2714.5242
CR,TRMBUSHYD,2027,2696.6896
CR,TRMBUSHYD,2028,2678.8549
CR,TRMBUSHYD,2029,2661.0202
CR,TRMBUSHYD,2030,2643.4004
CR,TRMBUSHYD,2031,2625.5657
CR,TRMBUSHYD,2032,2607.731
CR,TRMBUSHYD,2033,2589.8964
CR,TRMBUSHYD,2034,2572.0617
CR,TRMBUSHYD,2035,2554.4419
CR,TRMBUSHYD,2036,2536.6072
CR,TRMBUSHYD,2037,2518.7725
CR,TRMBUSHYD,2038,2500.9378
CR,TRMBUSHYD,2039,2483.318
CR,TRMBUSHYD,2040,2465.4834
CR,TRMBUSHYD,2041,2447.6487
CR,TRMBUSHYD,2042,2429.814
CR,TRMBUSHYD,2043,2412.1942
CR,TRMBUSHYD,2044,2394.3595
CR,TRMBUSHYD,2045,2376.5248
CR,TRMBUSHYD,2046,2358.6902
CR,TRMBUSHYD,2047,2341.0703
CR,TRMBUSHYD,2048,2323.2357
CR,TRMBUSHYD,2049,2305.401
CR,TRMBUSHYD,2050,2287.5663
CR,TRMBUSPHD,2018,961.0708
CR,TRMBUSPHD,2019,918.3044
CR,TRMBUSPHD,2020,1167.186
CR,TRMBUSPHD,2021,961.181
CR,TRMBUSPHD,2022,789.447
CR,TRMBUSPHD,2023,775.1501
CR,TRMBUSPHD,2024,760.8531
CR,TRMBUSPHD,2025,741.8382
CR,TRMBUSPHD,2026,722.825
CR,TRMBUSPHD,2027,703.8101
CR,TRMBUSPHD,2028,684.7969
CR,TRMBUSPHD,2029,675.2162
CR,TRMBUSPHD,2030,665.782
CR,TRMBUSPHD,2031,664.1605
CR,TRMBUSPHD,2032,662.5407
CR,TRMBUSPHD,2033,660.9192
CR,TRMBUSPHD,2034,659.2977
CR,TRMBUSPHD,2035,657.8228
CR,TRMBUSPHD,2036,656.2013
CR,TRMBUSPHD,2037,654.5815
CR,TRMBUSPHD,2038,652.96
CR,TRMBUSPHD,2039,651.3384
CR,TRMBUSPHD,2040,649.7169
CR,TRMBUSPHD,2041,648.242
CR,TRMBUSPHD,2042,646.6205
CR,TRMBUSPHD,2043,645.0007
CR,TRMBUSPHD,2044,643.3792
CR,TRMBUSPHD,2045,641.7577
CR,TRMBUSPHD,2046,640.1362
CR,TRMBUSPHD,2047,638.6613
CR,TRMBUSPHD,2048,637.0415
CR,TRMBUSPHD,2049,635.42
CR,TRMBUSPHD,2050,633.7984
CR,TRTAXDSL,2018,215.6804
CR,TRTAXDSL,2019,215.6804
CR,TRTAXDSL,2020,287.5738
CR,TRTAXDSL,2021,248.9817
CR,TRTAXDSL,2022,215.5685
CR,TRTAXDSL,2023,215.5685
CR,TRTAXDSL,2024,215.5685
CR,TRTAXDSL,2025,215.5685
CR,TRTAXDSL,2026,215.5685
CR,TRTAXDSL,2027,215.5685
CR,TRTAXDSL,2028,215.5685
CR,TRTAXDSL,2029,215.5685
CR,TRTAXDSL,2030,215.5685
CR,TRTAXDSL,2031,215.5685
CR,TRTAXDSL,2032,215.5685
CR,TRTAXDSL,2033,215.5685
CR,TRTAXDSL,2034,215.5685
CR,TRTAXDSL,2035,215.5685
CR,TRTAXDSL,2036,215.5685
CR,TRTAXDSL,2037,215.5685
CR,TRTAXDSL,2038,215.5685
CR,TRTAXDSL,2039,215.5685
CR,TRTAXDSL,2040,215.5685
CR,TRTAXDSL,2041,215.5685
CR,TRTAXDSL,2042,215.5685
CR,TRTAXDSL,2043,215.5685
CR,TRTAXDSL,2044,215.5685
CR,TRTAXDSL,2045,215.5685
CR,TRTAXDSL,2046,215.5685
CR,TRTAXDSL,2047,215.5685
CR,TRTAXDSL,2048,215.5685
CR,TRTAXDSL,2049,215.5685
CR,TRTAXDSL,2050,215.5685
CR,TRTAXGSL,2018,215.6804
CR,TRTAXGSL,2019,215.6804
CR,TRTAXGSL,2020,287.5738
CR,TRTAXGSL,2021,248.9817
CR,TRTAXGSL,2022,215.5685
CR,TRTAXGSL,2023,215.5685
CR,TRTAXGSL,2024,215.5685
CR,TRTAXGSL,2025,215.5685
CR,TRTAXGSL,2026,215.5685
CR,TRTAXGSL,2027,215.5685
CR,TRTAXGSL,2028,215.5685
CR,TRTAXGSL,2029,215.5685
CR,TRTAXGSL,2030,215.5685
CR,TRTAXGSL,2031,215.5685
CR,TRTAXGSL,2032,215.5685
CR,TRTAXGSL,2033,215.5685
CR,TRTAXGSL,2034,215.5685
CR,TRTAXGSL,2035,215.5685
CR,TRTAXGSL,2036,215.5685
CR,TRTAXGSL,2037,215.5685
CR,TRTAXGSL,2038,215.5685
CR,TRTAXGSL,2039,215.5685
CR,TRTAXGSL,2040,215.5685
CR,TRTAXGSL,2041,215.5685
CR,TRTAXGSL,2042,215.5685
CR,TRTAXGSL,2043,215.5685
CR,TRTAXGSL,2044,215.5685
CR,TRTAXGSL,2045,215.5685
CR,TRTAXGSL,2046,215.5685
CR,TRTAXGSL,2047,215.5685
CR,TRTAXGSL,2048,215.5685
CR,TRTAXGSL,2049,215.5685
CR,TRTAXGSL,2050,215.5685
CR,TRTAXELE,2018,473.5917
CR,TRTAXELE,2019,449.3504
CR,TRTAXELE,2020,566.8122
CR,TRTAXELE,2021,473.0005
CR,TRTAXELE,2022,394.1597
CR,TRTAXELE,2023,382.3408
CR,TRTAXELE,2024,369.931
